species,tissueType,tissuetype_id,clusterName,celltype_id,gene_MSU,gene,Marker_resource,PMID,Note_gene_type
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os04g45090,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g70980,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g33020,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os09g32520,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g48280,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g47660,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g50290,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os04g51270,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os08g33710,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g66980,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os05g32110,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os04g36760,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g26794,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g43690,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os04g33440,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os07g38840,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os11g06890,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os07g42950,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g56300,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os04g35090,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os06g36160,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os06g03640,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os10g41510,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os12g38010,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os08g01290,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g04870,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os11g02300,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os12g05260,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g22260,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g25560,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os05g05680,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os12g04240,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os04g41150,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os04g37580,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os05g48800,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g10310,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g53990,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os04g16830,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g39710,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os08g04240,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os05g04170,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os05g27940,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g25270,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os06g43860,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os07g48710,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os09g02814,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g03130,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g57280,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os07g01560,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g05064,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g16040,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g58130,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g37420,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g01700,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g56470,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os04g51280,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os05g33360,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g10340,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os10g39770,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os10g19970,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os10g14011,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g43070,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os05g49030,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g38000,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g50690,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g04330,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os09g15044,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g39580,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g63860,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os12g39400,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g34700,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os08g41300,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os06g45340,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os10g38950,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os04g35240,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g54600,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os04g42910,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g42770,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g02900,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os12g07010,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g01910,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g02720,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os07g13810,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os06g39344,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os08g40200,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os09g33790,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os05g02140,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g61510,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g55270,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os06g39624,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os08g40160,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os06g47970,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os04g55520,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os09g04680,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os12g33300,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os07g32380,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os07g27870,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os06g07969,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g45930,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os05g48160,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os10g35070,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g19820,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g68480,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g18380,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g63890,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g18420,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g33080,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g58110,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os04g51300,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g33050,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os08g41810,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os04g33630,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os10g05980,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os09g39390,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os08g45180,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os08g41460,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os07g39710,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os05g41620,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os10g21396,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os04g27860,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g40280,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g52860,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os06g47200,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os05g38040,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g18550,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os01g26970,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g01360,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g14250,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os07g44070,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os04g53240,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g15720,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g17534,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g53400,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g21300,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os10g39920,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os12g07580,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g22780,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os10g40520,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g52720,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os12g43550,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g63140,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os02g47570,,scRNA-seq,DOI: https://doi.org/10.1016/j.jgg.2021.06.001,Specifically expressed gene
